case_id,pipeline_id,complexity_stratum,multiplier,base_gold_cut_set,scaled_gold_cut_set,base_fuzzyxai_cut,scaled_fuzzyxai_cut,base_baseline_cut,scaled_baseline_cut,base_membership_fuzzyxai,scaled_membership_fuzzyxai,base_membership_baseline,scaled_membership_baseline,base_optimal_cost,scaled_optimal_cost,base_predicted_cost,scaled_predicted_cost,base_baseline_predicted_cost,scaled_baseline_predicted_cost,base_normalized_regret,scaled_normalized_regret,base_baseline_normalized_regret,scaled_baseline_normalized_regret,base_raw_regret,scaled_raw_regret,base_baseline_raw_regret,scaled_baseline_raw_regret,base_cost_registry_sha256,cost_registry_sha256,gold_unchanged,fuzzyxai_cut_unchanged,baseline_cut_unchanged,membership_unchanged,normalized_regret_unchanged,raw_regret_scaled
h10-c3:protocol_validation:tabular-credit:00005,tabular-credit,S1,1.0,"[[""direct-0""]]","[[""direct-0""]]","[""direct-0""]","[""direct-0""]","[""direct-0""]","[""direct-0""]",True,True,True,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9f706d4c9b609d1a10899d7813036cb4a22ae9a056ef95f0fa58a798d145c462,630b39b20b36db8fb4df2a3f73819dea2549acae90effe9b1a10792cc0760190,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00005,tabular-credit,S1,1.2,"[[""direct-0""]]","[[""direct-0""]]","[""direct-0""]","[""direct-0""]","[""direct-0""]","[""direct-0""]",True,True,True,True,1.0,1.2,1.0,1.2,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9f706d4c9b609d1a10899d7813036cb4a22ae9a056ef95f0fa58a798d145c462,e6fb5e116fd6883a4cbf2ac703e3a9b248add859b34e5b6f21be7ecf9e68dc6d,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00005,tabular-credit,S1,10.0,"[[""direct-0""]]","[[""direct-0""]]","[""direct-0""]","[""direct-0""]","[""direct-0""]","[""direct-0""]",True,True,True,True,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9f706d4c9b609d1a10899d7813036cb4a22ae9a056ef95f0fa58a798d145c462,b1157fbf9c5b87032d50325edd54254c345be59907834373de02b21a9d007eee,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00005,tabular-credit,S1,100.0,"[[""direct-0""]]","[[""direct-0""]]","[""direct-0""]","[""direct-0""]","[""direct-0""]","[""direct-0""]",True,True,True,True,1.0,100.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9f706d4c9b609d1a10899d7813036cb4a22ae9a056ef95f0fa58a798d145c462,ad8945fd8b21b7966608b853b4f182ee471b6d91d8947fbf78e7712211ff215e,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00006,tabular-credit,S2,0.01,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,0.043,4.3,0.043,4.3,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,a37663f25dac03cd23e40ea58ff73a460ae07e62a714aeb0755064b05bf7d852,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00006,tabular-credit,S2,0.1,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,0.43,4.3,0.43,4.3,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,b783b9b2a8b3ce32fdcf3af566f6b18247516849d029619c8105a812034f7a1a,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00006,tabular-credit,S2,0.8,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,3.44,4.3,3.44,4.3,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,3801045cc5b70453154b13037b5fe1113c971d48d4ed40fc3f08bfed8546b07a,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00006,tabular-credit,S2,1.0,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,4.3,4.3,4.3,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,7e97452f7a6321e5122595881101eb768b40376d380c5171aa95720c71f32b20,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00006,tabular-credit,S2,1.2,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,5.16,4.3,5.16,4.3,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,f5a8238647c33c549d19f32fd29ebf45f2cb5a0304005601d025001cff2b9a9b,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00006,tabular-credit,S2,10.0,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,43.0,4.3,43.0,4.3,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,93d7fd37aff2f2d28e8d7512e5220e26473d0e99aaa15d4ac883265c0b5876c1,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00006,tabular-credit,S2,100.0,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,430.0,4.3,430.0,4.3,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,64629ddeee689be8fdf5a4ad18949d0f0f0804e4fcc153f8dadbc4beab90bbb3,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00007,tabular-credit,S2,0.01,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,0.043,4.3,0.043,4.3,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,a37663f25dac03cd23e40ea58ff73a460ae07e62a714aeb0755064b05bf7d852,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00007,tabular-credit,S2,0.1,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,0.43,4.3,0.43,4.3,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,b783b9b2a8b3ce32fdcf3af566f6b18247516849d029619c8105a812034f7a1a,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00007,tabular-credit,S2,0.8,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,3.44,4.3,3.44,4.3,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,3801045cc5b70453154b13037b5fe1113c971d48d4ed40fc3f08bfed8546b07a,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00007,tabular-credit,S2,1.0,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,4.3,4.3,4.3,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,7e97452f7a6321e5122595881101eb768b40376d380c5171aa95720c71f32b20,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00007,tabular-credit,S2,1.2,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,5.16,4.3,5.16,4.3,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,f5a8238647c33c549d19f32fd29ebf45f2cb5a0304005601d025001cff2b9a9b,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00007,tabular-credit,S2,10.0,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,43.0,4.3,43.0,4.3,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,93d7fd37aff2f2d28e8d7512e5220e26473d0e99aaa15d4ac883265c0b5876c1,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00007,tabular-credit,S2,100.0,"[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]","[""direct-0"", ""direct-1"", ""direct-2"", ""direct-3""]",True,True,True,True,4.3,430.0,4.3,430.0,4.3,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ed527294b6cb3a87130662de10132642666f512c8b2a6b35693d1fac7e5cd51,64629ddeee689be8fdf5a4ad18949d0f0f0804e4fcc153f8dadbc4beab90bbb3,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00008,tabular-credit,S3,0.01,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,0.04,4.0,0.04,4.5,0.045,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.005,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,9e06e16ffe7d32ca70347273768a54a41bb31636ebcba4177227f12b377fdba6,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00008,tabular-credit,S3,0.1,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,0.4,4.0,0.4,4.5,0.45,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.05,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,b2cea6a4bcfb64dd7a9563085ee25c256a26d385b6b05d7318ee825c952e3780,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00008,tabular-credit,S3,0.8,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,3.2,4.0,3.2,4.5,3.6,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.4,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,258c4572f6dd55623528984cbcd144d3eb40c9210594b4aaa4a250463a85b419,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00008,tabular-credit,S3,1.0,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,4.0,4.0,4.0,4.5,4.5,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.5,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,ae303e2f9ce05b81f8300b04e386c14d3a2085a3b49c0d01c36bb12cb2a781c5,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00008,tabular-credit,S3,1.2,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,4.8,4.0,4.8,4.5,5.4,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.6,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,6d3b2c77dd925ffd98f312e186b9c174baf6b773186753f69d1fe85346438144,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00008,tabular-credit,S3,10.0,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,40.0,4.0,40.0,4.5,45.0,0.0,0.0,0.125,0.125,0.0,0.0,0.5,5.0,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,3b10a07b0351678e10458c7d7803cdd86e93ef817c4d07f189b3ecfeacec4d53,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00008,tabular-credit,S3,100.0,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,400.0,4.0,400.0,4.5,450.0,0.0,0.0,0.125,0.125,0.0,0.0,0.5,50.0,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,fd1135a3fa82edd34e9b5705a4e3aa97b88deaba1d9ae84ffd18daf25780fc56,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00009,tabular-credit,S3,0.01,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,0.04,4.0,0.04,4.5,0.045,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.005,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,9e06e16ffe7d32ca70347273768a54a41bb31636ebcba4177227f12b377fdba6,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00009,tabular-credit,S3,0.1,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,0.4,4.0,0.4,4.5,0.45,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.05,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,b2cea6a4bcfb64dd7a9563085ee25c256a26d385b6b05d7318ee825c952e3780,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00009,tabular-credit,S3,0.8,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,3.2,4.0,3.2,4.5,3.6,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.4,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,258c4572f6dd55623528984cbcd144d3eb40c9210594b4aaa4a250463a85b419,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00009,tabular-credit,S3,1.0,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,4.0,4.0,4.0,4.5,4.5,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.5,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,ae303e2f9ce05b81f8300b04e386c14d3a2085a3b49c0d01c36bb12cb2a781c5,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00009,tabular-credit,S3,1.2,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,4.8,4.0,4.8,4.5,5.4,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.6,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,6d3b2c77dd925ffd98f312e186b9c174baf6b773186753f69d1fe85346438144,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00009,tabular-credit,S3,10.0,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,40.0,4.0,40.0,4.5,45.0,0.0,0.0,0.125,0.125,0.0,0.0,0.5,5.0,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,3b10a07b0351678e10458c7d7803cdd86e93ef817c4d07f189b3ecfeacec4d53,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00009,tabular-credit,S3,100.0,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,400.0,4.0,400.0,4.5,450.0,0.0,0.0,0.125,0.125,0.0,0.0,0.5,50.0,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,fd1135a3fa82edd34e9b5705a4e3aa97b88deaba1d9ae84ffd18daf25780fc56,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00010,tabular-credit,S3,0.01,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,0.04,4.0,0.04,4.5,0.045,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.005,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,9e06e16ffe7d32ca70347273768a54a41bb31636ebcba4177227f12b377fdba6,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00010,tabular-credit,S3,0.1,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,0.4,4.0,0.4,4.5,0.45,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.05,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,b2cea6a4bcfb64dd7a9563085ee25c256a26d385b6b05d7318ee825c952e3780,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00010,tabular-credit,S3,0.8,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,3.2,4.0,3.2,4.5,3.6,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.4,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,258c4572f6dd55623528984cbcd144d3eb40c9210594b4aaa4a250463a85b419,True,True,True,True,True,True
h10-c3:protocol_validation:tabular-credit:00010,tabular-credit,S3,1.0,"[[""optimal-pair-01"", ""optimal-pair-23""]]","[[""optimal-pair-01"", ""optimal-pair-23""]]","[""optimal-pair-01"", ""optimal-pair-23""]","[""optimal-pair-01"", ""optimal-pair-23""]","[""greedy-global-023"", ""greedy-single-1""]","[""greedy-global-023"", ""greedy-single-1""]",True,True,False,False,4.0,4.0,4.0,4.0,4.5,4.5,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.5,531606cdde75b857a5a913c59246a1ba51aee92fb04daa8d070edf069707d520,ae303e2f9ce05b81f8300b04e386c14d3a2085a3b49c0d01c36bb12cb2a781c5,True,True,True,True,True,True
